Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro,Total
t5124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5129,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5130,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5131,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5139,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5140,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5141,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5144,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5148,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5149,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5150,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5151,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5153,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5156,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5159,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5161,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5243,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
t5244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5312,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5313,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5317,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5318,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5319,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5320,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5321,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5322,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5323,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5326,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5330,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5331,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5335,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5337,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5338,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5339,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5340,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5341,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5344,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5345,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5346,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5350,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5351,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5352,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5353,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5354,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5359,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5360,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5361,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5362,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5363,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5365,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5366,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5368,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5369,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5370,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5371,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5372,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5373,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5377,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5378,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5379,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5380,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5381,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5383,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
t5384,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
t5385,0.0,0.0,0.0,0.0,0.0,254.0304214341045,-0.0,254.0304214341045
t5386,0.0,0.0,0.0,0.0,0.0,439.0305223897534,-0.0,439.0305223897534
t5387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
t5388,0.0,0.0,0.0,0.0,0.0,424.3737262571747,-0.0,424.3737262571747
t5389,0.0,0.0,0.0,0.0,0.0,417.4393849869593,-0.0,417.4393849869593
t5390,0.0,0.0,0.0,0.0,0.0,406.566724553777,-0.0,406.566724553777
t5391,0.0,0.0,0.0,0.0,0.0,394.6287175430037,-0.0,394.6287175430037
t5392,0.0,0.0,0.0,0.0,0.0,382.9300746989889,-0.0,382.9300746989889
t5393,0.0,0.0,0.0,0.0,0.0,371.5913546962352,-0.0,371.5913546962352
t5394,0.0,0.0,0.0,0.0,0.0,360.2111926620333,-0.0,360.2111926620333
t5395,0.0,0.0,0.0,0.0,0.0,348.7774417522081,-0.0,348.7774417522081
t5396,0.0,0.0,0.0,0.0,0.0,324.4227273236463,-0.0,324.4227273236463
t5397,0.0,0.0,0.0,0.0,0.0,300.11802859790265,-0.0,300.11802859790265
t5398,0.0,0.0,0.0,0.0,262.5048695679922,125.69408143418795,-0.0,388.19895100218014
t5399,0.0,0.0,0.0,0.0,0.0,251.32295320221283,-0.0,251.32295320221283
t5400,0.0,0.0,0.0,0.0,0.0,227.11981164630654,-0.0,227.11981164630654
t5401,0.0,0.0,0.0,0.0,0.0,203.394683310193,-0.0,203.394683310193
t5402,0.0,0.0,0.0,0.0,0.0,176.43037394626205,-0.0,176.43037394626205
t5403,0.0,0.0,0.0,0.0,261.2767682114859,0.0,-0.0,261.2767682114859
t5404,0.0,0.0,0.0,0.0,213.4527698144818,0.0,-0.0,213.4527698144818
t5405,0.0,0.0,0.0,0.0,165.47566433499995,0.0,-0.0,165.47566433499995
t5406,0.0,0.0,0.0,0.0,117.58233616255255,0.0,-0.0,117.58233616255255
t5407,0.0,0.0,0.0,0.0,69.9565960871482,0.0,-0.0,69.9565960871482
t5408,0.0,0.0,0.0,0.0,45.022496992228206,0.0,-0.0,45.022496992228206
t5409,0.0,0.0,0.0,0.0,19.808307798910967,0.0,-0.0,19.808307798910967
t5410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
